frame_indices,x_coords,y_coords,contrasts,calibrated_values,fit_errors,diffblur_errors,residual_errors,neareast_neighbour_distances,selections,good_flags,peak_labels,peak_features
3.200000000000000000e+01,3.357922936852946805e+01,4.302966188208958442e+01,-7.497987429989056742e-03,2.406745440221353647e+02,3.788530722970850917e-02,nan,2.098029372524057060e-05,1.328158730746974747e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
3.400000000000000000e+01,7.040570654792294647e+01,1.452274236514264949e+01,-7.327901057761718531e-03,2.351999575419091002e+02,2.504416509426421467e-02,nan,1.413269402434580516e-05,2.024056747537904499e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
3.400000000000000000e+01,5.431533642191832456e+01,2.680201599730632367e+01,-6.058183558021532598e-03,1.943314378200979036e+02,3.487726052075168504e-02,nan,1.264100317734371131e-05,2.024056747537904499e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
3.400000000000000000e+01,2.487692716909705837e+01,3.299619299861287658e+01,-6.881665952721175740e-03,2.208369451437609996e+02,2.070284337964667376e-02,nan,1.062760771195370682e-05,1.215965234212172241e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
3.600000000000000000e+01,6.416262980540399496e+01,4.840896731950635967e+01,-8.369869749709180420e-03,2.687379044041664997e+02,1.582785374965711700e-02,nan,1.127574980150050331e-05,2.374509491285226659e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
3.700000000000000000e+01,3.584615089766311513e+01,6.265891961668242693e+00,-8.791278573766570306e-03,2.823018308999884880e+02,2.229527106796702629e-02,nan,1.880654431302954406e-05,1.318111709551095068e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
3.700000000000000000e+01,9.031322216829097727e+01,2.011967472688343861e+01,-6.285536930944412258e-03,2.016492827793272227e+02,2.726386904934430255e-02,nan,1.071249430531306456e-05,9.508682145115667339e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
3.700000000000000000e+01,5.808234439013852501e+00,4.126594948027556597e+01,-7.245993081165609875e-03,2.325635775931593514e+02,2.502413683321502713e-02,nan,1.276945745984879418e-05,2.078470386366690903e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
3.800000000000000000e+01,1.016099181581860336e+02,3.383375622944115690e+01,-6.824725130644457294e-03,2.190041854074458740e+02,2.740040302843249620e-02,nan,1.236166284860425601e-05,1.318532224945149700e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+01,7.395213948415211291e+01,1.990808164581206441e+01,-1.122574311994881634e-02,3.606601762311805714e+02,2.937076082303857749e-02,nan,3.729341015198218501e-05,8.384378894585021058e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
4.200000000000000000e+01,1.147033755788886253e+02,2.604861036462440538e+01,-3.749945147788638286e-03,1.200359453105056105e+02,1.039456827422502450e-01,nan,1.638412791668247267e-05,5.478403570035341730e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
4.200000000000000000e+01,3.080150317021248796e+01,2.596016863771676597e+01,-7.092956042880740712e-03,2.276377596702020298e+02,2.471071032167608816e-01,nan,1.756800867188923194e-04,5.380664876758390669e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
4.200000000000000000e+01,3.656702361496589759e+01,4.248294440998761701e+01,-5.877222196398580213e-03,1.885068170065021320e+02,3.656182652370809638e-02,nan,9.759462289692240436e-06,1.749980986238450953e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
4.200000000000000000e+01,9.979941073606626389e+01,2.077332799387667706e+01,-6.354997585302643408e-03,2.038850195657463757e+02,3.505171046451738270e-02,nan,1.391928279001216627e-05,9.508682145115667339e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
4.200000000000000000e+01,8.085085702504900951e+01,3.730190925825705506e+01,-6.627938707953841269e-03,2.126702018257737450e+02,5.074051258852152468e-02,nan,2.282873931138538860e-05,9.846011084645780898e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
4.300000000000000000e+01,6.857916803253712601e+01,1.347154630231451833e+01,-1.413160586766239527e-02,4.541914609761019506e+02,1.140787409876786729e-02,nan,2.767556655058482605e-05,8.384378894585021058e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
4.300000000000000000e+01,2.801862354264811827e+01,2.135504806443439207e+01,-6.888881680687223077e-03,2.210691984762920299e+02,2.550828400071508684e-01,nan,1.780417348211828633e-04,5.380664876758390669e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
4.400000000000000000e+01,5.218611473045620386e+01,2.227610400485772146e+01,-6.624688273116697765e-03,2.125655797659270263e+02,2.663466172154704825e-02,nan,1.150646551342241408e-05,1.860785943901874617e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
4.400000000000000000e+01,6.207958085941530868e+01,5.246291328511320984e+01,-8.101015688989059854e-03,2.600842728010125597e+02,2.513397815589502038e-02,nan,1.650473466141474119e-05,1.572099464230335819e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
4.600000000000000000e+01,8.171495737729357245e+01,1.734388325964016886e+01,-5.617892557415114264e-03,1.801597488851171533e+02,4.847999748130538133e-02,nan,1.600009686747726843e-05,1.153042530049582126e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
4.700000000000000000e+01,1.255725256636851270e+02,3.148988623493018935e+01,-1.369865578934708304e-02,4.402560550154771022e+02,8.883916246872569644e-03,nan,1.743594215391312875e-05,9.198058974762048479e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
4.800000000000000000e+01,9.380434030654126332e+01,4.759230906514840598e+01,-6.161043618031918773e-03,1.976422045000730350e+02,2.654211266532657820e-02,nan,9.888165819388504614e-06,2.382544467755555573e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
4.800000000000000000e+01,1.356199139601688728e+02,5.102280984803729069e+01,-6.704478118282919744e-03,2.151337832138933948e+02,3.815164852841401721e-02,nan,1.710819297110833379e-05,1.669610368412840273e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
4.800000000000000000e+01,9.302923840307194325e+01,1.512177784359310451e+01,-6.443139656913632503e-03,2.067220569324772725e+02,2.636982422259882552e-01,nan,1.665787324601156075e-04,4.717218261195721851e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
4.900000000000000000e+01,1.414059567499027423e+02,2.852999064620188108e+01,-6.543458080072870470e-03,2.099510157017966208e+02,3.785191688145173039e-02,nan,1.633936538638536718e-05,7.336229137998683036e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
4.900000000000000000e+01,1.860559201874098534e+01,4.178188100778810821e+01,-6.386484359821150737e-03,2.048984874163896563e+02,5.010881270611111660e-02,nan,2.070844584187063675e-05,5.176212425903969461e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
4.900000000000000000e+01,9.762044084747707018e+01,1.620483289216948108e+01,-5.735680557270357409e-03,1.839510026057768357e+02,3.502702497423026973e-01,nan,2.422298550168127502e-04,4.717218261195721851e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
4.900000000000000000e+01,2.315619633712667635e+01,8.804849565303300096e+00,-1.506782739168186207e-03,4.783506034618141456e+01,3.742658649344384747e-01,nan,1.619953598220657011e-05,1.214393099789743680e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
5.100000000000000000e+01,2.743103611454283808e+01,4.047981336819874087e+01,-7.844989960929150616e-03,2.518435479794293883e+02,3.052310010980274768e-02,nan,2.144527937905622790e-05,8.373745448130987867e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
5.200000000000000000e+01,8.123624895293461634e+01,8.755970300844881038e+00,-6.856468795928822961e-03,2.200259218259658383e+02,3.586708841029706551e-02,nan,1.754828168705863621e-05,1.334561259255379362e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
5.200000000000000000e+01,1.555201502798741942e+01,3.205147712157107520e+01,-7.819387216313665456e-03,2.510194699672223067e+02,1.941500745150612772e-01,nan,1.518391440970741921e-04,6.434813638086015253e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
5.300000000000000000e+01,2.042575584668326272e+01,2.646510541310268039e+01,-6.962454479287037007e-03,2.234372932463338657e+02,2.387858251900686346e-01,nan,1.513614847158240679e-04,6.040183858115386606e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
5.300000000000000000e+01,1.424565611972601573e+02,3.579060275954423531e+01,-1.721555090968611380e-03,5.474795876417717011e+01,3.439077459773335343e-01,nan,2.099733370295634951e-05,7.336229137998683036e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
5.400000000000000000e+01,1.975380685002598113e+01,2.046241388465238487e+01,-7.323528789908126044e-03,2.350592269344786018e+02,6.484786694134447860e-02,nan,3.777421958281338630e-05,6.040183858115386606e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
