frame_indices,x_coords,y_coords,contrasts,calibrated_values,fit_errors,diffblur_errors,residual_errors,neareast_neighbour_distances,selections
1.000000000000000000e+01,2.792228908898207607e+01,1.325290913431203705e+02,-1.680440337057627700e-02,5.243092106436160975e+02,4.115077485537199653e-02,nan,nan,7.143341451693517641e+00,1.000000000000000000e+00
1.000000000000000000e+01,1.318857632035590939e+02,3.709403866461494204e+01,-1.634855210381403953e-02,5.100220137391307844e+02,1.152054325809614976e-02,nan,nan,3.962406428236881162e+00,1.000000000000000000e+00
1.000000000000000000e+01,9.926135400756838578e+01,1.031422910699606348e+02,-7.346949549572840549e-03,2.278956327775945851e+02,3.120374571023613042e-01,nan,nan,8.144272583578521463e+00,1.000000000000000000e+00
1.100000000000000000e+01,6.434146733931386564e+01,1.404748378438690395e+02,-1.017433471265089331e-02,3.165109586417340779e+02,3.719365245349937066e-02,nan,nan,1.118544655962720569e+01,1.000000000000000000e+00
1.100000000000000000e+01,1.028760199597321616e+02,8.148684187640002463e+00,-2.425726776891143702e-02,7.578953579800912621e+02,1.042161078142556097e-02,nan,nan,1.053125789719494776e+01,1.000000000000000000e+00
1.100000000000000000e+01,1.515140833761997214e+02,6.755905463331203009e+01,-1.589167700795513297e-02,4.957027281930924119e+02,1.077506394185645533e-02,nan,nan,1.565947172993770309e+01,1.000000000000000000e+00
1.100000000000000000e+01,1.352067064440996091e+02,8.162067853886554758e+01,-7.987018107463730865e-03,2.479565302363414503e+02,3.978152339125340387e-02,nan,nan,1.926207244909491223e+01,1.000000000000000000e+00
1.100000000000000000e+01,4.377410894257932483e+01,9.186276900600250883e+01,-8.537113369037846108e-03,2.651975030960987851e+02,4.409119872920141958e-02,nan,nan,2.405303445374135052e+01,1.000000000000000000e+00
1.100000000000000000e+01,1.185426374362109669e+02,2.729647186924323776e+01,-9.040052879853665430e-03,2.809605300875736020e+02,3.157838835235926567e-02,nan,nan,9.422934395942366592e+00,1.000000000000000000e+00
1.100000000000000000e+01,1.423545113044408161e+01,1.201478885988196481e+02,-1.663152758206064979e-02,5.188909731380282437e+02,3.797490791277735589e-02,nan,nan,6.325009612178455143e+00,1.000000000000000000e+00
1.100000000000000000e+01,1.155969544459112797e+02,1.193112747007482568e+02,-8.843537246155054946e-03,2.748013774029629985e+02,3.463140716965484867e-02,nan,nan,1.134106018984281761e+01,1.000000000000000000e+00
1.200000000000000000e+01,5.855417694819028895e+01,7.079338406561369368e+01,-9.593204127372625609e-03,2.982972830320095454e+02,3.691939344809147538e-02,nan,nan,6.506204813362335138e+00,1.000000000000000000e+00
1.200000000000000000e+01,2.006165948876646326e+02,9.670714553007282177e+01,-1.548763304414393742e-02,4.830392651516478963e+02,1.334573562678709191e-02,nan,nan,1.144849432472383732e+01,1.000000000000000000e+00
1.200000000000000000e+01,1.073728478565000444e+02,1.038722523390514141e+02,-4.939977575096986956e-02,1.545906686244364892e+03,2.858633456434778175e-03,nan,nan,5.906274563110850195e+00,1.000000000000000000e+00
1.200000000000000000e+01,1.356931670172163535e+02,1.164217121045935244e+02,-1.364086106111131631e-02,4.251581164456691226e+02,1.493087988453145609e-02,nan,nan,2.030288973787171258e+01,1.000000000000000000e+00
1.200000000000000000e+01,6.667781415028807146e+01,1.514135625555128399e+02,-8.197142936887584150e-03,2.545422195420285334e+02,3.446537348811029577e-02,nan,nan,1.048326796479143574e+01,1.000000000000000000e+00
1.200000000000000000e+01,2.022412692765191196e+02,1.557066578482596810e+02,-7.946446426453413620e-03,2.466849409316599520e+02,4.234570428046857682e-02,nan,nan,2.377517908229365773e+01,1.000000000000000000e+00
1.300000000000000000e+01,3.650061397673253794e+01,1.005676188939445836e+01,-9.384276575680097765e-03,2.917491185594073499e+02,2.667205907644032425e-02,nan,nan,1.833550708961315578e+01,1.000000000000000000e+00
1.300000000000000000e+01,5.293948309447539913e+01,1.817799346859316501e+01,-1.727806106941265005e-02,5.391544930899415249e+02,1.226902006452845750e-02,nan,nan,1.092618689543096622e+01,1.000000000000000000e+00
1.300000000000000000e+01,1.433422622981026109e+02,4.177497831355529456e+01,-1.615848452586379422e-02,5.040649546952428750e+02,9.057594201770990949e-03,nan,nan,1.237588653391336813e+01,1.000000000000000000e+00
1.300000000000000000e+01,7.705583048991910289e+01,1.075226977614921253e+02,-1.645868894435166194e-02,5.134739000054020153e+02,6.737409188828591411e-02,nan,nan,1.288637927643441472e+01,1.000000000000000000e+00
1.300000000000000000e+01,1.922861111295808101e+01,1.491591527457705695e+02,-8.202108584112102058e-03,2.546978518388493740e+02,3.608369499012331616e-02,nan,nan,1.183312651475605826e+01,1.000000000000000000e+00
1.300000000000000000e+01,1.115829487434527323e+02,3.364898522461108854e+01,-1.000756063724975338e-02,3.112839597770750970e+02,3.433015100673053599e-02,nan,nan,9.422934395942366592e+00,1.000000000000000000e+00
1.400000000000000000e+01,2.044867220856484380e+02,2.123726515885081767e+01,-2.346281203092603906e-02,7.329956891887446773e+02,7.447238588289883943e-03,nan,nan,8.007335964328918365e+00,1.000000000000000000e+00
1.400000000000000000e+01,2.073155927827886273e+02,7.065603785512170987e+01,-9.901041243479064349e-03,3.079454507854086955e+02,3.095082026910922490e-02,nan,nan,1.495745501826311852e+01,1.000000000000000000e+00
1.400000000000000000e+01,9.068912296684534624e+01,9.566148664136706259e+01,-9.019905428099687580e-03,2.803290727870877959e+02,3.863116303898350701e-02,nan,nan,9.453692008740629760e+00,1.000000000000000000e+00
1.400000000000000000e+01,2.784576622816815217e+01,1.253861597777716099e+02,-5.528483972384204415e-02,1.730355154213133801e+03,6.114775332829780474e-03,nan,nan,7.143341451693517641e+00,1.000000000000000000e+00
1.400000000000000000e+01,6.908278445709453308e+01,8.304201876192634302e+01,-3.481003370505816874e-02,1.088637983502533643e+03,1.218009478701298498e-02,nan,nan,1.080340513326825835e+01,1.000000000000000000e+00
1.500000000000000000e+01,4.414588865137041296e+01,6.781260796119867962e+01,-8.027023902877102393e-03,2.492103836707106836e+02,3.623477879700687243e-02,nan,nan,1.471338838707549890e+01,1.000000000000000000e+00
1.500000000000000000e+01,1.826588582582388938e+02,1.111422622826467119e+02,-2.317053203599181432e-02,7.238351095362473870e+02,6.480092169617424069e-03,nan,nan,1.871157287804178182e+01,1.000000000000000000e+00
1.500000000000000000e+01,2.016802845062964877e+02,1.314612372183239017e+02,-9.128103373425757588e-03,2.837201905973199132e+02,2.337783771525392407e-02,nan,nan,1.329702919704593533e+01,1.000000000000000000e+00
1.500000000000000000e+01,3.846717695133425252e+01,1.513554587114338972e+02,-9.894514025820885447e-03,3.077408760683454148e+02,2.763044410938209072e-02,nan,nan,9.289661348908353489e+00,1.000000000000000000e+00
1.600000000000000000e+01,1.312108727565720301e+02,1.001223054513850919e+01,-1.601576660614631789e-02,4.995919189279305783e+02,1.139294649387589953e-02,nan,nan,2.142963332121977871e+01,1.000000000000000000e+00
1.600000000000000000e+01,1.300672136342910790e+02,4.060563501774715434e+01,-1.789663162068358404e-02,5.585416044346018225e+02,1.047033307524924961e-02,nan,nan,1.332645041899814231e+01,1.000000000000000000e+00
1.600000000000000000e+01,1.544231342262027340e+02,8.294594769243266796e+01,-7.635203754491931734e-03,2.369300369451560186e+02,4.653630054741642041e-02,nan,nan,1.479026787328225723e+01,1.000000000000000000e+00
1.600000000000000000e+01,7.976971432179190913e+01,8.462413523695789763e+01,-1.810161006795845198e-02,5.649659968865353221e+02,8.680917750865768667e-03,nan,nan,1.080340513326825835e+01,1.000000000000000000e+00
1.600000000000000000e+01,2.017887955931232966e+02,1.080954714741857714e+02,-1.599653557081656685e-02,4.989891837630494251e+02,1.029408187909985894e-02,nan,nan,9.285486089963022494e+00,1.000000000000000000e+00
1.600000000000000000e+01,1.277262221617784235e+02,1.371177689807333309e+02,-1.544677014796271008e-02,4.817585486408100905e+02,9.721644462371337170e-03,nan,nan,1.479781548706233707e+01,1.000000000000000000e+00
1.600000000000000000e+01,7.331588629709941074e+01,1.595274337274843219e+02,-8.865695993481236339e-03,2.754958723167416110e+02,2.851897650501900028e-02,nan,nan,1.048326796479143574e+01,1.000000000000000000e+00
1.700000000000000000e+01,5.255620033481201148e+01,1.188525280915884679e+02,-7.130172789065022249e-03,2.211014600122328204e+02,2.201839540211455448e-01,nan,nan,2.363788983499163265e+01,1.000000000000000000e+00
1.700000000000000000e+01,6.118896254113131050e+01,2.534232518432834880e+01,-3.091545082330860242e-02,9.665747656297268122e+02,5.005957240856839796e-03,nan,nan,1.092618689543096622e+01,1.000000000000000000e+00
1.700000000000000000e+01,2.047882648589834957e+02,2.923892131251580295e+01,-7.320143934676431180e-03,2.270554966935359289e+02,1.508182622769690395e-01,nan,nan,3.088781391246924191e+00,1.000000000000000000e+00
1.700000000000000000e+01,1.470961705600212888e+01,7.422790108909120477e+01,-1.626565596633495689e-02,5.074239000008560083e+02,3.226221137726581478e-02,nan,nan,5.336175110378396980e+00,1.000000000000000000e+00
1.700000000000000000e+01,1.045817193381058132e+02,9.384061501770442248e+01,-1.454682038639338454e-02,4.535525077998796064e+02,1.844811264570933584e-02,nan,nan,1.041269157102213505e+01,1.000000000000000000e+00
1.800000000000000000e+01,7.520223066517098687e+01,1.442747125847817102e+01,-9.602530129234553360e-03,2.985895766695359157e+02,2.702615006995268132e-02,nan,nan,1.246182566684909254e+01,1.000000000000000000e+00
1.800000000000000000e+01,6.791337192824524038e+01,5.308555588797642599e+01,-1.523948794375071594e-02,4.752619523114701678e+02,9.710627408689775919e-03,nan,nan,8.577020306497514568e+00,1.000000000000000000e+00
1.800000000000000000e+01,2.199865107875639012e+02,6.191575047234737639e+01,-9.377013381801057798e-03,2.915214770265838524e+02,2.826013477156641418e-02,nan,nan,7.801097204262600115e+00,1.000000000000000000e+00
1.800000000000000000e+01,9.599242360386787709e+01,1.034875517413699271e+02,-7.859160356258965488e-03,2.439492388226269668e+02,4.549919275445146738e-02,nan,nan,9.453692008740629760e+00,1.000000000000000000e+00
1.800000000000000000e+01,1.673235326053359131e+02,1.218637708840369385e+02,-1.619530150847158304e-02,5.052188650127079654e+02,1.202853902749567716e-02,nan,nan,8.818607735265151959e+00,1.000000000000000000e+00
1.800000000000000000e+01,2.053378441179128231e+02,1.442453384051326566e+02,-9.437394771379715303e-03,2.934139381541003786e+02,3.376395386456398917e-02,nan,nan,5.850679377137327108e+00,1.000000000000000000e+00
1.800000000000000000e+01,4.750563712771542413e+01,1.492097547203453303e+02,-1.648593238397581470e-02,5.143277583022766066e+02,1.095592863919525595e-02,nan,nan,9.289661348908353489e+00,1.000000000000000000e+00
