frame_indices,x_coords,y_coords,contrasts,calibrated_values,fit_errors,diffblur_errors,residual_errors,neareast_neighbour_distances,selections
1.300000000000000000e+01,1.737250139957982356e+02,2.520163046162431897e+01,-1.565075149688140155e-02,4.882231250762166610e+02,1.384026215163980389e-02,nan,nan,1.995205295914993471e+01,1.000000000000000000e+00
1.300000000000000000e+01,1.010208941020076736e+02,1.203399142681975746e+02,-9.834766138657698165e-03,3.060635126655511726e+02,4.939796425155895676e-02,nan,nan,5.475963923005881639e+00,1.000000000000000000e+00
1.300000000000000000e+01,2.242411422268569936e+02,5.963666805478286648e+01,-8.888840685569198916e-03,2.764366475187293304e+02,4.106793632469807331e-02,nan,nan,1.032147435084194242e+01,1.000000000000000000e+00
1.300000000000000000e+01,5.688744857102992114e+01,8.932111801226437819e+01,-8.104617176907951553e-03,2.518743693178270462e+02,3.821007142050925065e-02,nan,nan,7.497692265995436145e+00,1.000000000000000000e+00
1.300000000000000000e+01,1.630894005791478776e+02,9.442087131633384445e+01,-3.023138699865948048e-03,9.271988510952849083e+01,2.699293816902397225e-01,nan,nan,6.839220751018643796e+00,1.000000000000000000e+00
1.300000000000000000e+01,2.000507391874722032e+02,1.374695330429464093e+02,-2.489081081332260997e-03,7.599292951987902711e+01,2.774431705003289617e-01,nan,nan,1.065362691481384694e+01,1.000000000000000000e+00
1.400000000000000000e+01,1.564618987964565804e+02,5.258692877401007593e+01,-8.453942512864798253e-03,2.628154160852761265e+02,1.713037910838839384e-01,nan,nan,6.658867888121846157e+00,1.000000000000000000e+00
1.400000000000000000e+01,3.688247810165080409e+01,1.138777226980919863e+02,-1.015286992308669922e-02,3.160266845975469323e+02,3.918733951963881967e-02,nan,nan,9.304957746511053784e+00,1.000000000000000000e+00
1.400000000000000000e+01,9.749682105666633447e+01,1.333479266579520868e+02,-1.463951073544268212e-02,4.565505513313261758e+02,1.534950408121515952e-02,nan,nan,9.412466517793088627e+00,1.000000000000000000e+00
1.400000000000000000e+01,2.233781712264206760e+02,1.412866788416292820e+02,-8.846192369164652958e-03,2.751008806094755528e+02,3.684479347367242141e-02,nan,nan,1.325918538998530316e+01,1.000000000000000000e+00
