frame_indices,x_coords,y_coords,contrasts,calibrated_values,fit_errors,diffblur_errors,residual_errors,neareast_neighbour_distances,selections
8.000000000000000000e+00,5.757437412363135820e+01,8.946494559261728341e+01,-1.474004640589611503e-02,4.596085580710864633e+02,4.141931643586505007e-02,nan,nan,1.002990504674707140e+01,1.000000000000000000e+00
8.000000000000000000e+00,1.935758872257305185e+01,1.045620413075109241e+02,-5.514270024504826923e-03,1.704561669986779862e+02,3.411508450789211278e-01,nan,nan,4.632454464374542447e+00,1.000000000000000000e+00
8.000000000000000000e+00,1.178450433625437626e+02,1.359993595790777476e+02,-6.565799689971619536e-03,2.034129940974332555e+02,1.148811593625634897e-01,nan,nan,7.973795331622338445e+00,1.000000000000000000e+00
8.000000000000000000e+00,1.450357469830534285e+02,1.393406493110047393e+02,-8.083250315832471444e-03,2.509726203731157455e+02,6.580072389632829477e-02,nan,nan,5.951084293402751690e+00,1.000000000000000000e+00
8.000000000000000000e+00,3.889275884311138043e+01,1.247120667137119909e+02,-6.358479356970259122e-03,1.969152027433975434e+02,3.194766081003153069e-01,nan,nan,8.430522843805396960e+00,1.000000000000000000e+00
8.000000000000000000e+00,1.009233603117141485e+02,1.497511346065388693e+02,-6.927526155347907971e-03,2.147501507825545843e+02,2.119493648155178489e-01,nan,nan,6.258074243422647065e+00,1.000000000000000000e+00
9.000000000000000000e+00,1.134430347632361418e+02,5.364995919701109273e+01,-7.520187666770426424e-03,2.333252263144162555e+02,2.427342716156554170e-01,nan,nan,3.648818307771469094e+00,1.000000000000000000e+00
9.000000000000000000e+00,2.101094803468756709e+02,8.773611626797041652e+01,-1.355831641917287431e-02,4.225710192085348353e+02,1.648029104262616062e-02,nan,nan,7.866084706287045591e+00,1.000000000000000000e+00
9.000000000000000000e+00,5.233108743246500438e+01,1.105245822507785931e+02,-7.272651289888780284e-03,2.255669919616847494e+02,4.052049141843039326e-02,nan,nan,1.112633908131044258e+01,1.000000000000000000e+00
9.000000000000000000e+00,1.280852854934388745e+02,1.196741137466478477e+02,-1.509972583613877588e-02,4.708815570009112434e+02,1.439472771080818614e-02,nan,nan,7.654428445947558224e+00,1.000000000000000000e+00
9.000000000000000000e+00,1.593811476035615442e+02,1.428816630329538100e+02,-6.965472493965446134e-03,2.159394571444381938e+02,5.660344770634540001e-02,nan,nan,6.628486223756024920e+00,1.000000000000000000e+00
9.000000000000000000e+00,1.213814136251531721e+02,5.537655534454096085e+01,-6.785473457930168810e-03,2.102979642761187620e+02,1.661960655484192584e-01,nan,nan,8.123976440881405026e+00,1.000000000000000000e+00
9.000000000000000000e+00,1.745690647060468450e+02,5.867592514721184216e+01,-6.329078983393425853e-03,1.959937422649807104e+02,8.282505363982106683e-02,nan,nan,7.032997037325072753e+00,1.000000000000000000e+00
9.000000000000000000e+00,9.526980143827621816e+01,6.473928146652025362e+01,-8.408689967595719267e-03,2.611724831886638754e+02,9.939759000440218095e-02,nan,nan,9.120985292288363411e+00,1.000000000000000000e+00
9.000000000000000000e+00,1.679216867558814386e+01,7.134431617271633286e+01,-2.107133583951565671e-03,6.367039550707147555e+01,2.874072641903051561e-01,nan,nan,8.783713957685288065e+00,1.000000000000000000e+00
